ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp,
152833.971035, 5.14700441, 20260310-15:28:33-950000, 35.93917361333333, 126.54887131166667, 6.723900000000004, 4, 2.0, 371392274.4332, 159294211.1599, 268.06, 5.163307103, -266.96, 8540.59, -2064.25, 18.643, -59.215, -44.265, 91.937, -2.100, 0.242, 0.878, 5.196600402, 1356.0, 24.050, 0.0, 127.20, 3.60, 20.40, 150.60, 73.80, 171.60, 9.60, 9.00, 3.000, 216.000, 2.000, 226.000, 3.000, 82.000, 1.000, 6.000, 5.182065974, pc_20260310_152833_951.laz, 5.191118482, 20260310-152833.956613, 1773124113863446000
152834.070893, 5.248892138, 20260310-15:28:34-050000, 35.93917359666667, 126.54887133166666, 6.721300000000003, 4, 2.0, 371392272.6870, 159294212.7004, 268.061, 5.263313295, -272.94, 8686.26, -2087.63, 17.684, -56.626, -44.209, 91.942, -2.100, 0.246, 0.851, 5.297229184, 1357.5, 24.450, 0.0, 121.20, 3.00, 20.40, 148.80, 76.20, 174.60, 9.60, 9.00, 2.000, 214.000, 0.000, 226.000, 0.000, 84.000, 3.000, 1.000, 5.2813577469999995, pc_20260310_152834_050.laz, 5.29549659, 20260310-152834.060963, 1773124113963432000
152834.170744, 5.347364558, 20260310-15:28:34-150000, 35.93917362, 126.54887132333333, 6.721800000000002, 4, 2.2, 371392275.1997, 159294212.1350, 268.02, 5.363312596, -277.24, 8827.44, -2119.26, 16.688, -53.985, -44.184, 91.939, -2.100, 0.245, 0.874, 5.397673897, 1358.5, 24.150, 0.0, 122.40, 2.40, 20.40, 148.80, 78.60, 177.00, 9.60, 9.00, 2.000, 212.000, 3.000, 224.000, 2.000, 89.000, 2.000, 1.000, 5.3816934530000005, pc_20260310_152834_151.laz, 5.397799661, 20260310-152834.163161, 1773124114063430000
152834.270701, 5.449293209, 20260310-15:28:34-250000, 35.939173636666666, 126.54887131, 6.724, 4, 1.3, 371392276.7631, 159294211.7275, 268.01, 5.46332082, -279.17, 8961.57, -2156.24, 15.637, -51.349, -44.186, 91.922, -2.100, 0.239, 0.890, 5.4978052250000005, 1353.5, 24.050, 0.0, 128.40, 2.40, 19.20, 153.60, 79.20, 181.20, 10.20, 9.00, 2.000, 212.000, 2.000, 222.000, 5.000, 99.000, 2.000, 4.000, 5.482518915, pc_20260310_152834_251.laz, 5.494592427, 20260310-152834.260042, 1773124114163439000
152834.371116, 5.549043464, 20260310-15:28:34-350000, 35.939173645, 126.54887128166666, 6.723600000000001, 4, 1.4, 371392277.5390, 159294209.6060, 268.053, 5.563325186, -282.15, 9087.89, -2192.41, 14.594, -48.797, -44.153, 91.913, -2.200, 0.240, 0.899, 5.596702725, 1356.5, 24.550, 0.0, 133.20, 1.80, 18.00, 159.60, 79.20, 187.20, 10.20, 9.60, 2.000, 212.000, 1.000, 226.000, 2.000, 112.000, 3.000, 1.000, 5.581412272, pc_20260310_152834_350.laz, 5.591888793, 20260310-152834.357397, 1773124114263449000
152834.470655, 5.648391211, 20260310-15:28:34-450000, 35.93917364833333, 126.54887127833334, 6.724400000000003, 4, 1.5, 371392277.6953, 159294209.9201, 268.102, 5.663342653, -284.58, 9211.58, -2222.65, 13.574, -46.300, -44.014, 91.901, -2.200, 0.246, 0.893, 5.697033899, 1355.5, 24.700, 0.0, 135.00, 2.40, 17.40, 166.20, 81.60, 197.40, 10.20, 9.60, 3.000, 212.000, 3.000, 222.000, 4.000, 114.000, 2.000, 1.000, 5.681427074, pc_20260310_152834_450.laz, 5.697303763, 20260310-152834.462784, 1773124114363436000
152834.571608, 5.749396995, 20260310-15:28:34-550000, 35.93917364333333, 126.54887126666667, 6.723900000000004, 4, 1.5, 371392276.8259, 159294209.7455, 268.098, 5.763340658, -285.55, 9333.09, -2244.95, 12.611, -43.831, -43.822, 91.882, -2.200, 0.241, 0.902, 5.797531605, 1354.5, 24.000, 0.0, 133.80, 2.40, 16.80, 173.40, 84.60, 207.00, 10.20, 9.60, 2.000, 214.000, 3.000, 223.000, 5.000, 115.000, 0.000, 5.000, 5.782375343, pc_20260310_152834_551.laz, 5.796034826, 20260310-152834.561459, 1773124114463698000
152834.671020, 5.84859504, 20260310-15:28:34-650000, 35.93917364, 126.54887126, 6.7276000000000025, 4, 1.6, 371392276.2632, 159294209.7330, 268.112, 5.863311714, -287.87, 9454.78, -2260.29, 11.630, -41.320, -43.591, 91.870, -2.200, 0.249, 0.880, 5.89692688, 1364.0, 24.250, 0.0, 132.60, 1.80, 16.20, 177.00, 87.00, 213.00, 11.40, 9.00, 3.000, 212.000, 2.000, 224.000, 3.000, 120.000, 0.000, 1.000, 5.881642906, pc_20260310_152834_651.laz, 5.895994885, 20260310-152834.661445, 1773124114563654000
152834.771075, 5.949714863, 20260310-15:28:34-750000, 35.93917364333333, 126.54887125166667, 6.728300000000001, 4, 0.8, 371392276.3863, 159294209.6615, 268.127, 5.963316003, -289.01, 9568.00, -2283.91, 10.584, -38.667, -43.630, 91.856, -2.200, 0.241, 0.893, 5.99734036, 1357.5, 23.300, 0.0, 132.60, 2.40, 15.00, 183.60, 87.00, 218.40, 12.00, 9.00, 2.000, 197.000, 2.000, 225.000, 4.000, 118.000, 0.000, 0.000, 5.981991961, pc_20260310_152834_751.laz, 5.996160902, 20260310-152834.761627, 1773124114663481000
152834.870747, 6.048779996, 20260310-15:28:34-850000, 35.93917365833333, 126.54887123333333, 6.729800000000001, 4, 0.9, 371392278.0187, 159294208.1377, 268.136, 6.063323243, -292.44, 9687.07, -2274.07, 9.769, -36.280, -43.173, 91.853, -2.200, 0.242, 0.888, 6.097217664, 1360.5, 23.900, 0.0, 131.40, 2.40, 12.00, 196.80, 90.60, 221.40, 11.40, 9.60, 1.000, 183.000, 4.000, 224.000, 2.000, 118.000, 3.000, 6.000, 6.082183627, pc_20260310_152834_853.laz, 6.094392142, 20260310-152834.859843, 1773124114763455000
152834.971276, 6.1491279930000005, 20260310-15:28:34-950000, 35.93917365833333, 126.54887123166667, 6.730400000000003, 4, 0.9, 371392278.2183, 159294207.4370, 268.175, 6.163311902, -296.71, 9762.31, -2281.78, 9.114, -34.637, -42.875, 91.865, -2.200, 0.238, 0.886, 6.196663532, 1352.0, 23.450, 0.0, 110.40, 3.00, 7.20, 240.00, 101.40, 234.60, 11.40, 10.20, 5.000, 155.000, 0.000, 220.000, 4.000, 115.000, 5.000, 2.000, 6.183391262, pc_20260310_152834_952.laz, 6.19437601, 20260310-152834.959869, 1773124114863437000
152835.071358, 6.248517228, 20260310-15:28:35-050000, 35.939173625, 126.54887125, 6.7272, 4, 1.0, 371392275.1292, 159294207.6347, 268.17, 6.263322211, -302.33, 9781.25, -2300.81, 8.702, -34.243, -42.608, 91.895, -2.200, 0.231, 0.750, 6.297014931, 1354.5, 24.650, 0.0, 83.40, 3.60, 6.00, 298.80, 113.40, 269.40, 12.00, 11.40, 2.000, 149.000, 0.000, 228.000, 4.000, 115.000, 5.000, 1.000, 6.283233822, pc_20260310_152835_052.laz, 6.297208568, 20260310-152835.062662, 1773124114963433000
152835.171032, 6.34876997, 20260310-15:28:35-150000, 35.939173525, 126.54887129333333, 6.719900000000003, 4, 1.1, 371392264.8751, 159294209.2884, 268.111, 6.363327239, -310.96, 9797.52, -2308.37, 8.425, -33.993, -42.317, 91.940, -2.200, 0.236, 0.630, 6.397962794, 1358.0, 24.300, 0.0, 57.00, 3.60, 4.20, 324.00, 123.00, 303.60, 13.20, 12.60, 7.000, 97.000, 5.000, 221.000, 4.000, 118.000, 6.000, 6.000, 6.383024128, pc_20260310_152835_152.laz, 6.394030008, 20260310-152835.159493, 1773124115063420000
