ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp
104815.0691,87.50441736, 20251113-10:48:15-050000,35.93920011,126.548889,7.1247,4,2,371395354.6,159295194.8,255.453,87.52643426,-977.91,3839.27,-1721.98,30.02,-134.397,-9.075,104.56,-168.8,0.395,1.104,87.5995779,1594,0,0,111.6,26.4,107.4,180.6,172.8,315,7.8,7.2,4,107,20,0,11,138,12,88,87.52988482, pc_20251113_104814_991.laz,87.60115108, 20251113-104815.059898,1.763E+18
104815.1684,87.60444831, 20251113-10:48:15-150000,35.93920009,126.548889,7.1183,4,1.1,371395352.6,159295195.3,255.478,87.62646239,-1000.74,3919.48,-1732.06,30.349,-133.579,-8.805,104.583,-168.8,0.405,1.194,87.69915206,1596.5,7.95,0,101.4,24.6,119.4,155.4,160.8,288.6,6.6,6,1,103,5,49,3,158,7,89,87.63168282, pc_20251113_104815_092.laz,87.69962618, 20251113-104815.158422,1.763E+18
104815.2684,87.70457574, 20251113-10:48:15-250000,35.9392002,126.548889,7.1245,4,1.3,371395364.8,159295193.3,255.444,87.72647001,-989.09,3882.18,-1725.71,30.314,-134.198,-8.339,104.572,-168.8,0.368,1.22,87.79891433,1613,13.4,0,114,10.8,90,230.4,105,230.4,4.8,4.8,0,95,14,140,1,160,3,104,87.72989147, pc_20251113_104815_191.laz,87.79941469, 20251113-104815.258219,1.763E+18
104815.3693,87.80374829, 20251113-10:48:15-350000,35.93920026,126.548889,7.1323,4,1.4,371395371,159295190.2,255.41,87.82642793,-983.55,3860.94,-1736.8,30.167,-134.783,-7.279,104.567,-168.8,0.377,1.268,87.8995232,1603,9.65,0,131.4,7.2,85.2,227.4,69.6,174.6,13.8,19.2,3,111,26,202,0,171,11,132,87.82970105, pc_20251113_104815_290.laz,87.90173665, 20251113-104815.360508,1.763E+18
104815.4686,87.90405002, 20251113-10:48:15-450000,35.93920021,126.548889,7.1352,4,1.5,371395365.5,159295192.5,255.407,87.92647274,-1010.71,3970.08,-1777.91,30.146,-134.088,-5.512,104.549,-168.8,0.373,1.253,87.99938853,1587,15.65,0,126.6,10.8,65.4,163.2,54,137.4,31.2,57.6,1,120,24,230,2,174,7,132,87.9302266, pc_20251113_104815_391.laz,88.00308147, 20251113-104815.461871,1.763E+18
104815.5685,88.00391469, 20251113-10:48:15-550000,35.9392002,126.548889,7.1358,4,1.5,371395364.1,159295191,255.449,88.02657536,-1047.4,4116.08,-1812.87,30.394,-133.147,-3.408,104.543,-168.8,0.343,1.339,88.09921752,1564.5,20,0,121.2,8.4,34.8,148.2,42,128.4,23.4,106.2,0,109,20,266,0,174,10,127,88.03060536, pc_20251113_104815_492.laz,88.10285826, 20251113-104815.561640,1.763E+18
104815.6682,88.10341037, 20251113-10:48:15-650000,35.93920018,126.5488889,7.1339,4,1.6,371395361.3,159295195.7,255.441,88.12643505,-1091.08,4320.31,-1856.38,30.384,-131.511,-1.372,104.417,-168.9,0.358,1.2,88.19934049,1566.5,24.45,0,122.4,9.6,21.6,144.6,42,135,20.4,138.6,1,97,10,326,0,180,6,126,88.13071652, pc_20251113_104815_591.laz,88.20101118, 20251113-104815.659779,1.763E+18
104815.7683,88.20347934, 20251113-10:48:15-750000,35.93920007,126.5488889,7.1283,4,1.8,371395347.6,159295201.5,255.574,88.22643769,-1148.39,4616.3,-1906.83,30.501,-128.915,0.896,104.191,-169.1,0.368,1.215,88.29949287,1600.5,31.4,0,120,12.6,19.2,121.8,43.8,132,20.4,136.8,4,87,9,323,2,171,3,125,88.23004545, pc_20251113_104815_691.laz,88.30310497, 20251113-104815.761893,1.763E+18
104815.8685,88.30417148, 20251113-10:48:15-850000,35.93920001,126.5488887,7.1331,4,1.9,371395339.1,159295202.4,255.845,88.32642886,-1211.49,4984.66,-1951.98,30.562,-125.539,3.281,103.875,-169.4,0.337,1.277,88.3993295,1609.5,26.5,0,122.4,8.4,19.8,96,45.6,129.6,24.6,115.2,8,38,6,317,4,167,3,123,88.32939331, pc_20251113_104815_790.laz,88.40061266, 20251113-104815.859362,1.763E+18
104815.9685,88.40433232, 20251113-10:48:15-950000,35.93919995,126.5488885,7.1378,4,2,371395330.1,159295203.8,256.184,88.42651715,-1268.89,5370.83,-1977.09,30.47,-121.952,5.635,103.482,-169.8,0.363,1.29,88.49973876,1601,27.35,0,130.2,7.8,20.4,96,57,136.2,33.6,97.2,0,5,11,315,0,123,3,122,88.43038206, pc_20251113_104815_892.laz,88.50357966, 20251113-104815.962362,1.763E+18
104816.0684,88.50404395, 20251113-10:48:16-050000,35.93919987,126.5488883,7.1423,4,2,371395317,159295210,256.583,88.52645508,-1306.49,5741.7,-1971.96,30.439,-118.284,7.184,103.006,-170.2,0.337,1.34,88.59907477,1608,34.05,0,134.4,7.8,21.6,103.2,72,162,40.8,85.2,67,4,6,356,0,92,3,117,88.52981827, pc_20251113_104815_990.laz,88.6019138, 20251113-104816.060640,1.763E+18
104816.1689,88.60383073, 20251113-10:48:16-150000,35.93919974,126.5488881,7.1463,4,1.1,371395299.1,159295210.6,257.051,88.62641706,-1332.87,6084.19,-1939.22,30.465,-114.487,7.471,102.541,-170.7,0.32,1.373,88.69936213,1635.5,35.4,0,135.6,7.2,22.2,109.2,81.6,180,47.4,81,105,11,4,384,0,69,2,114,88.62982434, pc_20251113_104816_090.laz,88.70480969, 20251113-104816.163537,1.763E+18
104816.2683,88.70429646, 20251113-10:48:16-250000,35.9391996,126.5488879,7.1447,4,1.3,371395280.7,159295215,257.554,88.72642996,-1352.93,6411.23,-1884.9,30.435,-110.766,7.542,102.087,-171.1,0.345,1.334,88.79907537,1644,32.85,0,133.2,6.6,23.4,125.4,85.2,188.4,61.2,82.8,127,11,2,401,2,7,3,113,88.7298107, pc_20251113_104816_190.laz,88.80447265, 20251113-104816.263211,1.763E+18
104816.3685,88.80376036, 20251113-10:48:16-350000,35.93919948,126.5488876,7.1386,4,1.4,371395262.7,159295219.3,257.999,88.82643815,-1363.05,6728.98,-1812.95,30.431,-107.088,7.535,101.622,-171.6,0.33,1.336,88.89881872,1642,31.7,0,124.8,6.6,24.6,130.2,87,191.4,72,85.2,134,2,2,408,4,5,4,111,88.83058658, pc_20251113_104816_291.laz,88.90047497, 20251113-104816.359259,1.763E+18
104816.4684,88.90409019, 20251113-10:48:16-450000,35.93919934,126.5488874,7.1348,4,1.5,371395243.8,159295220.8,258.52,88.92641705,-1367.29,7043.07,-1730.2,30.349,-103.379,7.557,101.154,-172.1,0.332,1.343,88.99906941,1636,30.45,0,116.4,6.6,25.2,127.2,89.4,192,75.6,85.8,147,4,2,413,2,0,3,112,88.92999439, pc_20251113_104816_391.laz,89.00381743, 20251113-104816.462572,1.763E+18
104816.5682,89.00345334, 20251113-10:48:16-550000,35.93919924,126.5488872,7.1312,4,1.5,371395228.4,159295224.3,259.005,89.02642823,-1367.21,7339.57,-1650.24,30.052,-99.745,7.549,100.713,-172.5,0.35,1.283,89.09945786,1634,28.8,0,110.4,6,24.6,126.6,90.6,192,77.4,86.4,160,4,0,410,3,2,0,113,89.02993893, pc_20251113_104816_491.laz,89.10210242, 20251113-104816.560862,1.763E+18
104816.6683,89.10344581, 20251113-10:48:16-650000,35.93919914,126.548887,7.133,4,1.6,371395212.6,159295229.2,259.407,89.12650487,-1359.39,7611.47,-1582.21,29.645,-96.291,7.548,100.285,-172.9,0.348,1.276,89.19932534,1631,29.6,0,108,6,24,125.4,90.6,192,76.8,85.8,169,2,2,410,2,0,1,110,89.13017979, pc_20251113_104816_591.laz,89.20411429, 20251113-104816.662902,1.763E+18
104816.7687,89.20327632, 20251113-10:48:16-750000,35.93919905,126.5488868,7.1318,4,1.8,371395198.9,159295233.2,259.775,89.22649894,-1343.59,7861.95,-1531.42,29.108,-92.979,7.539,99.857,-173.4,0.334,1.313,89.29997927,1631.5,29.95,0,109.8,4.8,23.4,126,91.2,192,76.2,84,185,2,0,409,1,2,0,108,89.23029422, pc_20251113_104816_691.laz,89.30291574, 20251113-104816.761654,1.763E+18
104816.8687,89.30442318, 20251113-10:48:16-850000,35.93919896,126.5488866,7.1326,4,1.9,371395185.2,159295233.5,260.187,89.32643381,-1328.21,8092.02,-1499.12,28.371,-89.793,7.529,99.477,-173.8,0.335,1.312,89.39946197,1639,31.85,0,114,4.8,22.2,127.2,90.6,192,76.2,82.8,199,1,5,413,1,0,2,106,89.32978689, pc_20251113_104816_791.laz,89.40432715, 20251113-104816.863073,1.763E+18
104816.9685,89.40408733, 20251113-10:48:16-950000,35.93919887,126.5488864,7.1322,4,2,371395170.1,159295236.5,260.645,89.42648365,-1298.3,8306.59,-1482,27.541,-86.725,7.517,99.038,-174.2,0.324,1.334,89.49941115,1644.5,30.8,0,118.8,4.2,21.6,129.6,90.6,192,78,80.4,208,2,0,413,1,0,0,106,89.42938963, pc_20251113_104816_890.laz,89.49901588, 20251113-104816.957790,1.763E+18
104817.0689,89.50387373, 20251113-10:48:17-050000,35.93919878,126.5488862,7.1315,4,2,371395155.6,159295236.9,261.06,89.52651834,-1271.61,8504.68,-1476.37,26.638,-83.769,7.502,98.657,-174.6,0.318,1.363,89.59951371,1642,29.95,0,123.6,3.6,21,133.2,89.4,192,79.8,78,208,3,2,411,3,3,3,107,89.53052923, pc_20251113_104816_991.laz,89.60363948, 20251113-104817.062429,1.763E+18
104817.1687,89.60426916, 20251113-10:48:17-150000,35.93919868,126.548886,7.1315,4,1.1,371395141,159295239.6,261.456,89.62643877,-1242.31,8688.93,-1479.56,25.679,-80.914,7.481,98.288,-175,0.308,1.387,89.69951335,1639,29.5,0,126.6,3,20.4,135.6,88.8,192,79.8,76.8,209,1,0,410,0,0,0,105,89.630586, pc_20251113_104817_091.laz,89.7038197, 20251113-104817.162606,1.763E+18
104817.2683,89.70425812, 20251113-10:48:17-250000,35.9391986,126.5488858,7.1324,4,1.3,371395127.5,159295241.1,261.846,89.72648404,-1210.85,8862.68,-1487.93,24.673,-78.135,7.48,97.929,-175.3,0.304,1.398,89.79901849,1644,30.35,0,129,3,19.8,136.8,88.2,192.6,79.2,76.2,210,2,4,414,0,1,3,107,89.72946877, pc_20251113_104817_190.laz,89.80230082, 20251113-104817.261077,1.763E+18
104817.3689,89.80406495, 20251113-10:48:17-350000,35.93919853,126.5488857,7.137,4,1.4,371395116.1,159295241.5,262.188,89.82641292,-1179.07,9027.55,-1500.5,23.618,-75.392,7.454,97.587,-175.7,0.304,1.388,89.89954857,1647.5,30.4,0,133.2,3,19.2,139.8,88.2,192.6,78.6,77.4,211,1,0,414,2,0,3,106,89.82963962, pc_20251113_104817_290.laz,89.90314122, 20251113-104817.361885,1.763E+18
104817.4689,89.90420397, 20251113-10:48:17-450000,35.93919845,126.5488855,7.138,4,1.5,371395103.2,159295243.7,262.541,89.92653809,-1146.69,9184.35,-1514.97,22.593,-72.701,7.457,97.262,-176,0.29,1.423,89.99937951,1645,30.5,0,135.6,2.4,19.2,142.8,87.6,192.6,78,78.6,215,1,0,412,1,4,4,107,89.93092568, pc_20251113_104817_392.laz,89.97358802, 20251113-104817.432308,1.763E+18
104817.569,90.00398819, 20251113-10:48:17-550000,35.93919838,126.5488853,7.138,4,1.5,371395091,159295245.3,262.871,90.02642134,-1113.19,9335.44,-1528.01,21.558,-70.018,7.447,96.944,-176.3,0.281,1.447,90.0995052,1638,30.4,0,136.8,2.4,19.2,145.8,87,192.6,78,79.8,217,2,0,414,0,0,4,105,90.02998514, pc_20251113_104817_491.laz,90.10091909, 20251113-104817.559685,1.763E+18
104817.6684,90.10397492, 20251113-10:48:17-650000,35.93919831,126.5488852,7.1432,4,1.6,371395079.9,159295246,263.178,90.12644947,-1079.1,9479.89,-1539.31,20.498,-67.353,7.404,96.636,-176.6,0.28,1.437,90.1994322,1643.5,29.6,0,136.8,2.4,18.6,147,87,192.6,76.8,80.4,219,2,0,415,1,3,5,104,90.12996655, pc_20251113_104817_591.laz,90.20361465, 20251113-104817.662337,1.763E+18
104817.7689,90.20462446, 20251113-10:48:17-750000,35.93919825,126.548885,7.1481,4,0.8,371395068.9,159295246.6,263.483,90.22642555,-1045.42,9618.83,-1550.46,19.428,-64.711,7.418,96.343,-176.9,0.279,1.43,90.2996851,1651,30.05,0,135.6,2.4,18.6,147,87,193.2,76.2,81,222,2,3,413,0,0,0,103,90.22998052, pc_20251113_104817_691.laz,90.30480603, 20251113-104817.763569,1.763E+18
104817.8685,90.30461439, 20251113-10:48:17-850000,35.93919818,126.5488849,7.1476,4,0.9,371395057.8,159295248.8,263.754,90.32645587,-1009.91,9752.89,-1560.05,18.371,-62.048,7.374,96.051,-177.2,0.272,1.437,90.40089667,1648.5,30.2,0,133.8,2.4,18.6,148.2,87,192.6,75.6,80.4,230,1,0,408,0,3,2,98,90.33180543, pc_20251113_104817_793.laz,90.40076953, 20251113-104817.859548,1.763E+18
104817.9684,90.40452334, 20251113-10:48:17-950000,35.93919812,126.5488848,7.1455,4,0.9,371395046.8,159295250.7,264.02,90.42641655,-973.22,9882.3,-1571.1,17.286,-59.381,7.382,95.762,-177.5,0.27,1.446,90.4989919,1647,30,0,133.8,1.8,18,151.2,87,192.6,75.6,72.6,237,1,4,263,0,0,3,92,90.43014456, pc_20251113_104817_891.laz,90.50340468, 20251113-104817.962194,1.763E+18
104818.0693,90.50439597, 20251113-10:48:18-050000,35.93919806,126.5488846,7.146,4,1,371395037,159295249.9,264.294,90.52642316,-938.56,10006.32,-1583.26,16.158,-56.695,7.372,95.493,-177.8,0.274,1.433,90.59908812,1650,28.5,0,134.4,1.2,17.4,154.2,87,192.6,71.4,49.2,236,3,2,249,3,0,5,80,90.5299657, pc_20251113_104817_991.laz,90.60772642, 20251113-104818.066450,1.763E+18
104818.1684,90.6041954, 20251113-10:48:18-150000,35.93919801,126.5488845,7.1517,4,1.1,371395027.6,159295249.1,264.574,90.62649817,-907.4,10124.45,-1597.08,15.018,-53.99,7.332,95.255,-178,0.271,1.431,90.69941592,1652.5,29.6,0,136.2,1.2,17.4,158.4,87,192.6,65.4,22.2,232,2,3,243,2,3,0,81,90.62981018, pc_20251113_104818_091.laz,90.70192989, 20251113-104818.160480,1.763E+18
104818.2692,90.70464113, 20251113-10:48:18-250000,35.93919798,126.5488844,7.1517,4,1.3,371395020.9,159295249.8,264.818,90.7264672,-880.59,10238.64,-1609.38,13.884,-51.251,7.334,95.048,-178.2,0.264,1.455,90.79952139,1652,30.2,0,138.6,1.2,17.4,163.2,86.4,192.6,67.2,11.4,230,0,3,231,3,0,5,82,90.73004121, pc_20251113_104818_191.laz,90.80233383, 20251113-104818.261119,1.763E+18
104818.3683,90.80351848, 20251113-10:48:18-350000,35.93919794,126.5488843,7.1478,4,1.4,371395013.9,159295251.6,265.023,90.82643553,-857.46,10349.2,-1617.61,12.743,-48.453,7.318,94.869,-178.4,0.255,1.481,90.89948523,1644.5,29.7,0,140.4,1.2,17.4,169.2,87,192.6,64.2,7.8,229,2,0,217,62,5,1,78,90.83000239, pc_20251113_104818_291.laz,90.89944027, 20251113-104818.358218,1.763E+18
104818.4684,90.90394728, 20251113-10:48:18-450000,35.93919791,126.5488842,7.147,4,1.5,371395009.4,159295250.3,265.243,90.92644662,-842.59,10453.63,-1622.18,11.584,-45.652,7.317,94.74,-178.5,0.252,1.481,90.99953758,1654,29.15,0,142.2,0.6,18.6,171.6,86.4,192.6,54.6,6,228,2,2,207,71,0,3,77,90.92963097, pc_20251113_104818_390.laz,91.0021054, 20251113-104818.460874,1.763E+18
104818.5694,91.00333029, 20251113-10:48:18-550000,35.9391979,126.5488841,7.1489,4,1.5,371395006.8,159295250.3,265.37,91.02643354,-831.84,10551.53,-1620.8,10.465,-42.875,7.312,94.639,-178.6,0.247,1.488,91.09986449,1655.5,29.35,0,139.8,1.2,22.8,172.8,86.4,192.6,43.2,5.4,221,3,0,188,75,6,4,75,91.02938477, pc_20251113_104818_490.laz,91.10107472, 20251113-104818.559220,1.763E+18
104818.6682,91.10332199, 20251113-10:48:18-650000,35.93919789,126.5488841,7.1486,4,1.6,371395004,159295249.8,265.433,91.12647377,-825.72,10634.15,-1622.13,9.435,-40.358,7.306,94.571,-178.7,0.236,1.502,91.19913961,1645,26.9,0,133.2,1.2,26.4,171.6,87,192,31.2,4.8,213,3,4,168,77,0,7,76,91.12964544, pc_20251113_104818_590.laz,91.20014228, 20251113-104818.658932,1.763E+18
104818.7686,91.20426261, 20251113-10:48:18-750000,35.93919786,126.5488841,7.1471,4,1.8,371395000.3,159295250.2,265.502,91.22652752,-823.75,10695.62,-1639.98,8.432,-38.287,7.321,94.533,-178.8,0.249,1.456,91.29898117,1647.5,23.75,0,127.2,1.2,27.6,166.8,88.2,192,21.6,4.8,199,3,2,142,78,3,9,76,91.23038393, pc_20251113_104818_691.laz,91.3028214, 20251113-104818.761604,1.763E+18
104818.8684,91.30393841, 20251113-10:48:18-850000,35.93919783,126.5488841,7.1466,4,1.9,371394997,159295251.9,265.554,91.32645609,-821.93,10738.26,-1681.15,7.494,-36.621,7.327,94.503,-178.8,0.26,1.434,91.39927058,1643,17.7,0,123,0.6,29.4,168,89.4,191.4,16.8,4.2,183,1,3,115,77,1,6,76,91.32999931, pc_20251113_104818_791.laz,91.39988979, 20251113-104818.858673,1.763E+18
104818.9683,91.40424726, 20251113-10:48:18-950000,35.93919784,126.5488841,7.1443,4,2,371394996.9,159295252.1,265.537,91.42641431,-818.33,10759.45,-1754.44,6.621,-35.467,7.348,94.474,-178.8,0.251,1.44,91.499538,1641.5,13.05,0,124.8,0,28.2,169.8,90,191.4,15.6,3.6,174,1,1,97,77,2,4,77,91.4300181, pc_20251113_104818_891.laz,91.50259822, 20251113-104818.961366,1.763E+18
104819.0689,91.5041539, 20251113-10:48:19-050000,35.93919784,126.548884,7.1434,4,2,371394997.1,159295250.3,265.584,91.52643992,-816.22,10756.67,-1862.98,5.821,-34.906,7.354,94.462,-178.8,0.246,1.457,91.59955192,1636,10.1,0,136.8,0.6,20.4,171,89.4,191.4,13.8,3.6,164,2,4,65,77,3,5,77,91.53010244, pc_20251113_104818_991.laz,91.60519717, 20251113-104819.063968,1.763E+18
104819.1686,91.60427664, 20251113-10:48:19-150000,35.93919786,126.5488841,7.1437,4,1.1,371394998.8,159295251,265.573,91.62645817,-813.94,10736.87,-1992.81,5.114,-34.773,7.341,94.457,-178.9,0.237,1.501,91.69958961,1616,7.2,0,156,0.6,9,170.4,86.4,192.6,15,2.4,129,4,1,21,77,2,6,79,91.63051996, pc_20251113_104819_092.laz,91.70307284, 20251113-104819.161848,1.763E+18
104819.2688,91.7041824, 20251113-10:48:19-250000,35.93919789,126.548884,7.1493,4,1.3,371395002.6,159295249.5,265.561,91.7264269,-809.36,10711.92,-2117.82,4.553,-34.815,7.341,94.446,-178.9,0.208,1.595,91.79951748,1550,0,0,178.2,1.8,3.6,176.4,84,193.2,16.8,1.8,87,4,1,14,79,8,6,79,91.72994524, pc_20251113_104819_191.laz,91.80180676, 20251113-104819.260585,1.763E+18
104819.3687,91.80347593, 20251113-10:48:19-350000,35.93919795,126.548884,7.1585,4,1.4,371395009.3,159295245.6,265.578,91.82648483,-807.72,10685.21,-2215.84,4.309,-35.061,7.329,94.454,-178.9,0.169,1.775,91.89976404,1566.5,11.55,0,190.2,2.4,3,190.8,83.4,193.8,16.8,1.8,14,2,15,6,75,7,5,75,91.83001793, pc_20251113_104819_291.laz,91.90461216, 20251113-104819.363348,1.763E+18
104819.4684,91.9040581, 20251113-10:48:19-450000,35.93919806,126.548884,7.17,4,1.5,371395020.7,159295243.2,265.584,91.92647062,-807.29,10671.13,-2262.41,4.328,-35.226,7.36,94.464,-178.9,0.13,1.981,91.99950678,1572,6.75,0,188.4,3,3.6,194.4,81.6,194.4,14.4,3,12,67,67,4,33,5,2,68,91.92985232, pc_20251113_104819_391.laz,92.00330832, 20251113-104819.462101,1.763E+18
104819.5683,92.00357549, 20251113-10:48:19-550000,35.93919812,126.548884,7.1799,4,1.5,371395027.8,159295241.4,265.59,92.02646028,-813.12,10677.37,-2242.93,4.371,-35.125,7.328,94.491,-178.9,0.139,1.955,92.09897723,1564.5,4.4,0,173.4,3,13.2,192.6,82.8,193.8,10.2,4.8,21,112,85,8,8,6,3,60,92.03020546, pc_20251113_104819_491.laz,92.10324025, 20251113-104819.562017,1.763E+18
104819.6693,92.10424941, 20251113-10:48:19-650000,35.93919808,126.548884,7.1719,4,1.6,371395024.4,159295243.1,265.549,92.12641827,-819.6,10687.61,-2193.75,4.412,-35.107,7.328,94.516,-178.8,0.168,1.741,92.19943429,1547,5.95,0,160.2,3,20.4,189.6,84,193.2,8.4,6,8,122,104,12,9,10,4,52,92.13000396, pc_20251113_104819_591.laz,92.20013555, 20251113-104819.658882,1.763E+18
104819.7685,92.20449693, 20251113-10:48:19-750000,35.93919795,126.5488841,7.1516,4,1.8,371395010.8,159295248.3,265.488,92.22642567,-831.66,10698.63,-2136,4.477,-35.104,7.348,94.565,-178.8,0.232,1.5,92.29900455,1560,10.5,0,145.2,6.6,25.8,187.8,86.4,192.6,7.8,6,6,136,117,9,4,4,5,46,92.23001202, pc_20251113_104819_691.laz,92.3036229, 20251113-104819.762392,1.763E+18
104819.8684,92.3039851, 20251113-10:48:19-850000,35.93919782,126.5488842,7.1325,4,1.9,371394997,159295255.1,265.419,92.32650889,-841.7,10709.99,-2081.79,4.628,-35.071,7.408,94.606,-178.8,0.279,1.384,92.39923142,1556,8.55,0,126,9,40.8,183.6,90,190.8,7.2,6,4,151,129,12,4,3,5,41,92.33055551, pc_20251113_104819_791.laz,92.40492283, 20251113-104819.863642,1.763E+18
104819.9683,92.40396892, 20251113-10:48:19-950000,35.93919787,126.5488842,7.1425,4,2,371395003.5,159295252.3,265.415,92.42647687,-843.69,10714.47,-2055.83,4.801,-35.093,7.428,94.62,-178.8,0.252,1.41,92.49900873,1554,9.15,0,123,5.4,43.8,182.4,91.2,190.2,6.6,5.4,9,153,140,10,4,3,9,27,92.42964841, pc_20251113_104819_890.laz,92.5021341, 20251113-104819.960890,1.763E+18
104820.0685,92.50421592, 20251113-10:48:20-050000,35.93919789,126.5488842,7.1436,4,2,371395004.9,159295251.8,265.428,92.52648035,-844.47,10706.29,-2069.71,4.847,-35.287,7.421,94.628,-178.8,0.249,1.45,92.59892133,1549.5,10.4,0,135,4.2,38.4,186,90,190.8,6.6,5.4,10,155,146,9,3,1,6,17,92.52966557, pc_20251113_104819_990.laz,92.6040156, 20251113-104820.062801,1.763E+18
104820.1689,92.60409529, 20251113-10:48:20-150000,35.93919793,126.5488842,7.1471,4,2.2,371395010.1,159295251.8,265.376,92.62641943,-848.78,10688.89,-2105.57,4.855,-35.642,7.407,94.661,-178.8,0.235,1.501,92.69920239,1547.5,12.6,0,147.6,3.6,36,193.8,88.2,191.4,6,5.4,7,160,157,8,2,2,6,11,92.62912181, pc_20251113_104820_090.laz,92.70335354, 20251113-104820.162107,1.763E+18
104820.2686,92.70431694, 20251113-10:48:20-250000,35.93919798,126.5488841,7.1489,4,1.3,371395015.3,159295249.2,265.338,92.72648256,-847.08,10669.08,-2142.58,4.928,-36.085,7.403,94.665,-178.8,0.206,1.591,92.79946047,1550.5,12.05,0,153.6,3.6,37.8,202.8,87,191.4,6,5.4,3,164,173,9,1,1,2,9,92.72948199, pc_20251113_104820_190.laz,92.80224257, 20251113-104820.260998,1.763E+18
104820.3683,92.80393451, 20251113-10:48:20-350000,35.93919796,126.5488841,7.1485,4,1.4,371395013.9,159295248.6,265.372,92.82641139,-846.6,10648.15,-2173.87,4.962,-36.588,7.383,94.671,-178.8,0.203,1.585,92.8994468,1546.5,12.75,0,156,3.6,41.4,208.2,86.4,192,6,4.8,5,165,180,10,0,1,6,8,92.82916589, pc_20251113_104820_290.laz,92.90186819, 20251113-104820.360644,1.763E+18
104820.4684,92.90387218, 20251113-10:48:20-450000,35.93919796,126.5488842,7.1482,4,1.5,371395014.1,159295249.4,265.34,92.92646159,-850.13,10624.08,-2199.71,5.064,-37.223,7.396,94.699,-178.7,0.208,1.57,92.99958007,1544,14.6,0,154.2,4.2,45,208.8,86.4,192,5.4,4.8,2,178,189,6,4,0,2,4,92.92938681, pc_20251113_104820_390.laz,93.00382838, 20251113-104820.462614,1.763E+18
104820.5683,93.00400301, 20251113-10:48:20-550000,35.93919797,126.5488842,7.1452,4,1.5,371395015,159295250.4,265.315,93.02644236,-849.18,10594.96,-2223.94,5.233,-38.036,7.406,94.704,-178.7,0.219,1.542,93.09987406,1536,17.25,0,151.8,4.8,46.8,204,87.6,191.4,5.4,4.8,9,187,189,6,2,2,5,8,93.02957367, pc_20251113_104820_490.laz,93.06757269, 20251113-104820.526330,1.763E+18
104820.6689,93.10453693, 20251113-10:48:20-650000,35.93919797,126.5488842,7.1485,4,1.6,371395015.2,159295250.6,265.34,93.12651032,-847.12,10559.92,-2248.33,5.496,-39.022,7.416,94.709,-178.7,0.215,1.54,93.19955066,1538.5,22.85,0,150.6,6,50.4,197.4,90.6,190.2,5.4,4.8,2,195,190,4,4,0,3,6,93.13050921, pc_20251113_104820_591.laz,93.20062767, 20251113-104820.659390,1.763E+18
104820.7685,93.20438587, 20251113-10:48:20-750000,35.93919798,126.5488842,7.1477,4,1.8,371395016.1,159295250.7,265.329,93.22644652,-845.64,10523.01,-2263.76,5.851,-40.1,7.435,94.716,-178.7,0.218,1.546,93.2992813,1547,25.25,0,147,6.6,50.4,190.2,91.8,189.6,4.8,4.2,2,198,199,6,4,5,3,7,93.22980659, pc_20251113_104820_691.laz,93.3017282, 20251113-104820.760491,1.763E+18
104820.8685,93.30432504, 20251113-10:48:20-850000,35.93919796,126.5488842,7.1433,4,1.9,371395014.7,159295249.4,265.317,93.32645863,-840.8,10481.7,-2272.63,6.276,-41.325,7.418,94.709,-178.7,0.216,1.525,93.39949618,1553.5,28.25,0,142.8,6.6,52.8,185.4,93,189,4.8,4.2,1,196,200,4,3,0,1,3,93.32999409, pc_20251113_104820_791.laz,93.40124354, 20251113-104820.860005,1.763E+18
104820.9685,93.40431732, 20251113-10:48:20-950000,35.93919795,126.5488842,7.1438,4,2,371395013,159295250.2,265.31,93.42644146,-839.77,10437.51,-2279.93,6.72,-42.607,7.431,94.72,-178.7,0.23,1.499,93.49923217,1565.5,26.75,0,136.2,6.6,57.6,179.4,96,187.8,4.8,4.2,5,199,201,5,3,3,5,3,93.43018672, pc_20251113_104820_891.laz,93.49723489, 20251113-104820.956014,1.763E+18
