ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp,Unnamed: 47,dx,dy,dz,pred_p_pilot_boom_up,pred_p_pilot_boom_down,pred_p_pilot_arm_in,pred_p_pilot_arm_out,pred_p_pilot_bkt_in,pred_p_pilot_bkt_out,pred_p_pilot_swing_left,pred_p_pilot_swing_right,pred_boom_duty,pred_arm_duty,pred_bucket_duty,pred_swing_duty,goal_bucket_x,goal_bucket_y,goal_bucket_z
153757.5716,25.14403132, 20260303-15:37:57-550000,35.93917026,126.5488735,6.7666,4,1.5,371391960.6,159294218.1,264.27,25.18108643,-635.65,6694.81,-2080.01,27.845,-107.392,6.199,95.715,5.5,-0.122,0.882,25.19483425,1625,28.95,0,130.8,7.8,72,167.4,35.4,95.4,4.8,4.2,158,0,221,1,5,5,0,5,25.18439415, pc_20260303_153757_556.laz,25.17944331, 20260303-153757.549484,1.77252E+18,,12.51,-126.06,25.73,51.23557839,9.867409049,66.32237395,8.79523829,9.542008804,9.892199965,9.811434384,9.39577261,51.23557839,-66.32237395,9.892199965,9.811434384,-594.29,6284.5,-2017.37
153757.6716,25.2439162, 20260303-15:37:57-650000,35.93917026,126.5488735,6.7673,4,1.6,371391959.9,159294218.4,264.281,25.28104476,-622.18,6563.89,-2055.49,28.339,-109.126,6.205,95.713,5.5,-0.125,0.901,25.29528828,1625,29.85,0,127.2,7.8,73.8,167.4,35.4,95.4,4.8,4.2,152,0,221,2,0,0,4,1,25.28422245, pc_20260303_153757_656.laz,25.27799056, 20260303-153757.648012,1.77252E+18,,13.47,-130.92,24.52,50.6003764,9.681441643,65.40355792,8.908501755,8.981175331,9.766203761,10.00302662,9.326716956,50.6003764,-65.40355792,9.766203761,10.00302662,-594.29,6284.5,-2017.37
153757.7714,25.34372328, 20260303-15:37:57-750000,35.93917026,126.5488735,6.7654,4,1.8,371391959.7,159294218.5,264.307,25.38105452,-608.77,6427.56,-2033.92,28.747,-110.888,6.191,95.713,5.5,-0.121,0.876,25.39436556,1625,29.25,0,123,7.8,75.6,168,36,95.4,4.8,4.2,145,5,225,0,3,1,1,1,25.38412911, pc_20260303_153757_756.laz,25.37828877, 20260303-153757.748301,1.77252E+18,,13.41,-136.33,21.57,47.67590202,10.03353036,66.33522228,9.269109623,9.683649442,9.915873865,9.784715944,9.341775176,47.67590202,-66.33522228,9.915873865,9.784715944,-594.29,6284.5,-2017.37
153757.8715,25.44360421, 20260303-15:37:57-850000,35.93917025,126.5488735,6.7639,4,1.9,371391958.7,159294219.2,264.309,25.4809672,-594.29,6284.5,-2017.37,29.107,-112.695,6.179,95.711,5.5,-0.119,0.867,25.49470355,1634.5,29.5,0,120,7.8,78,168.6,36.6,94.8,4.8,4.2,143,0,231,0,4,0,5,4,25.48435147, pc_20260303_153757_857.laz,25.4779407, 20260303-153757.847954,1.77252E+18,,14.48,-143.06,16.55,44.25961529,10.16537476,67.04788248,9.366977574,9.920443052,9.815554592,9.800115477,9.277613965,44.25961529,-67.04788248,-9.920443052,9.800115477,-594.29,6284.5,-2017.37
153757.9714,25.54337782, 20260303-15:37:57-950000,35.93917025,126.5488735,6.7645,4,2,371391958.9,159294218.6,264.316,25.58108922,-578.62,6130.66,-2005.52,29.425,-114.596,6.177,95.709,5.5,-0.122,0.881,25.5947201,1637.5,31.2,0,120.6,7.8,81,165,37.2,94.8,4.8,4.2,140,0,240,0,3,0,3,1,25.58562707, pc_20260303_153757_958.laz,25.57972603, 20260303-153757.949756,1.77252E+18,,15.67,-153.84,11.85,42.6605314,9.891766027,68.10446751,9.27234524,9.967294087,9.558589802,9.96564936,9.044968861,42.6605314,-68.10446751,-9.967294087,9.96564936,-386.36,4267.36,-1660.36
153758.0715,25.64479894, 20260303-15:37:58-050000,35.93917025,126.5488735,6.7653,4,2,371391959.2,159294218.5,264.321,25.68102926,-560.97,5955.34,-1994.35,29.715,-116.719,6.155,95.707,5.5,-0.122,0.894,25.69464099,1643.5,30.3,0,124.2,7.8,84,159,37.8,94.2,4.8,4.2,137,3,250,2,3,2,2,0,25.68519425, pc_20260303_153758_057.laz,25.67841601, 20260303-153758.048423,1.77252E+18,,17.65,-175.32,11.17,42.26811728,9.677367192,71.91634749,9.226448122,9.961284578,9.404090123,10.07783984,8.992572894,42.26811728,-71.91634749,-9.961284578,10.07783984,-386.36,4267.36,-1660.36
153758.1714,25.74354448, 20260303-15:37:58-150000,35.93917026,126.5488734,6.7652,4,1.1,371391960.2,159294217.3,264.309,25.78096313,-540.65,5751.44,-1977.77,29.99,-119.17,6.137,95.706,5.5,-0.118,0.879,25.79477949,1647.5,29.8,0,126.6,7.8,84.6,154.2,38.4,94.2,4.8,4.2,137,0,253,1,0,0,0,3,25.78376576, pc_20260303_153758_156.laz,25.77863214, 20260303-153758.148660,1.77252E+18,,20.32,-203.9,16.58,42.48111234,9.753296187,78.17199457,9.465056879,9.901259762,9.44063093,9.980634716,9.081004874,42.48111234,-78.17199457,-9.901259762,9.980634716,-386.36,4267.36,-1660.36
153758.2715,25.84430717, 20260303-15:37:58-250000,35.93917026,126.5488734,6.7645,4,1.3,371391959.8,159294217.6,264.302,25.88095766,-517.96,5524.76,-1952.56,30.306,-121.885,6.119,95.707,5.5,-0.122,0.887,25.89477155,1652,29.25,0,127.2,8.4,82.8,153,38.4,94.2,4.8,3.6,138,0,262,0,0,3,1,1,25.88493062, pc_20260303_153758_257.laz,25.88454887, 20260303-153758.254357,1.77252E+18,,22.69,-226.68,25.21,43.94992818,9.475538137,80.98100729,9.301704431,10.27284324,9.30421864,9.976320169,9.027356435,43.94992818,-80.98100729,-10.27284324,9.976320169,-386.36,4267.36,-1660.36
153758.3714,25.94476544, 20260303-15:37:58-350000,35.93917024,126.5488734,6.7658,4,1.4,371391958.1,159294217.4,264.299,25.98106406,-494.36,5287.06,-1918.49,30.617,-124.728,6.116,95.708,5.5,-0.123,0.897,25.9948674,1654.5,29.1,0,125.4,9,82.2,150.6,38.4,94.2,4.8,4.2,136,2,262,2,1,0,4,1,25.98555468, pc_20260303_153758_358.laz,25.97937533, 20260303-153758.349390,1.77252E+18,,23.6,-237.7,34.07,45.77850527,9.386549691,78.83112514,9.601583419,11.28363262,9.219544153,9.892542206,9.201694027,45.77850527,-78.83112514,-11.28363262,9.892542206,-386.36,4267.36,-1660.36
153758.4715,26.04433476, 20260303-15:37:58-450000,35.93917023,126.5488734,6.7657,4,1.5,371391957.4,159294216.8,264.318,26.08099437,-469.4,5039.99,-1873.94,30.915,-127.68,6.108,95.705,5.5,-0.125,0.895,26.09523176,1647,30.05,0,124.2,8.4,82.2,148.2,38.4,94.2,4.2,3.6,153,0,260,3,3,0,0,4,26.08447982, pc_20260303_153758_457.laz,26.08306501, 20260303-153758.453101,1.77252E+18,,24.96,-247.07,44.55,47.96040095,9.39755234,75.79909051,10.9219226,13.31171773,9.135666773,9.766509872,9.608771536,47.96040095,-75.79909051,-13.31171773,9.766509872,-386.36,4267.36,-1660.36
153758.5715,26.14445896, 20260303-15:37:58-550000,35.93917024,126.5488734,6.7662,4,1.5,371391957.8,159294215.8,264.326,26.18098565,-444.44,4786.64,-1818.23,31.201,-130.714,6.104,95.706,5.5,-0.121,0.888,26.19454979,1649.5,29.6,0,126,7.2,81,142.8,38.4,94.2,4.2,3.6,179,1,254,4,3,0,1,0,26.18400418, pc_20260303_153758_556.laz,26.18039693, 20260303-153758.550405,1.77252E+18,,24.96,-253.35,55.71,50.30369824,9.658235662,71.26412357,11.74235029,15.98957485,9.303690274,9.790857851,9.840745924,50.30369824,-71.26412357,-15.98957485,-9.840745924,-386.36,4267.36,-1660.36
153758.6715,26.24406647, 20260303-15:37:58-650000,35.93917023,126.5488734,6.7682,4,1.6,371391956.8,159294215.6,264.313,26.28096938,-418.83,4532.29,-1746.46,31.563,-133.798,6.107,95.703,5.5,-0.125,0.905,26.29505623,1653.5,29.05,0,133.2,6.6,77.4,139.2,38.4,94.8,4.2,3.6,186,4,214,1,0,0,2,1,26.28418549, pc_20260303_153758_656.laz,26.28078904, 20260303-153758.650774,1.77252E+18,,25.61,-254.35,71.77,53.74968438,9.639208437,66.04985231,12.8047809,15.58559666,8.957748019,9.932088858,10.13147479,53.74968438,-66.04985231,-15.58559666,-10.13147479,-386.36,4267.36,-1660.36
153758.7715,26.34391864, 20260303-15:37:58-750000,35.93917023,126.5488734,6.7713,4,0.8,371391956.6,159294215.3,264.366,26.38102569,-395.86,4298.52,-1655.99,32.057,-136.707,6.094,95.705,5.5,-0.123,0.902,26.39480535,1658,29.25,0,136.8,7.2,63,182.4,31.8,97.2,4.2,3.6,177,0,155,3,0,0,7,2,26.38447224, pc_20260303_153758_757.laz,26.38153053, 20260303-153758.751571,1.77252E+18,,22.97,-233.77,90.47,57.2885849,10.16394848,57.03784212,12.44507754,17.63733735,9.363029522,10.21315606,10.52428944,57.2885849,-57.03784212,-17.63733735,-10.52428944,-386.36,4267.36,-1660.36
153758.8715,26.44371008, 20260303-15:37:58-850000,35.93917022,126.5488734,6.7697,4,0.9,371391955.7,159294215.2,264.34,26.48100861,-385.09,4187.97,-1575.51,32.638,-138.286,6.229,95.704,5.5,-0.114,0.814,26.49507508,1675,15.6,0,126,7.2,49.8,256.8,22.2,101.4,4.2,3.6,172,0,105,0,3,1,2,1,26.48465047, pc_20260303_153758_857.laz,26.47799506, 20260303-153758.848034,1.77252E+18,,10.77,-110.55,80.48,58.51367325,9.5354747,34.66476252,8.941879848,24.70022957,9.608432523,11.02196305,10.46129217,58.51367325,-34.66476252,-24.70022957,11.02196305,-386.36,4267.36,-1660.36
153758.9715,26.54420834, 20260303-15:37:58-950000,35.93917014,126.5488734,6.7619,4,0.9,371391947.4,159294215.3,264.3,26.58102236,-391.41,4252.28,-1533.73,33.253,-137.845,6.459,95.701,5.5,-0.112,0.708,26.59467392,1628.5,6.35,0,108.6,8.4,70.8,216,31.8,97.8,4.2,3.6,173,1,83,0,2,3,3,3,26.58414749, pc_20260303_153758_956.laz,26.58026678, 20260303-153758.950253,1.77252E+18,,-6.32,64.31,41.78,60.06765854,10.45049127,22.4850744,30.59834344,39.37243731,9.44940987,10.26714248,10.39440986,60.06765854,30.59834344,-39.37243731,-10.39440986,-386.36,4267.36,-1660.36
153759.0715,26.64490961, 20260303-15:37:59-050000,35.93917012,126.5488734,6.7593,4,1,371391944.3,159294216.1,264.293,26.68098399,-397.96,4311.88,-1501.43,33.919,-137.363,6.563,95.707,5.5,-0.112,0.798,26.6953244,1597.5,16.2,0,92.4,7.8,99.6,142.2,47.4,91.2,4.2,3.6,189,0,74,0,1,0,1,4,26.68414179, pc_20260303_153759_056.laz,26.68210591, 20260303-153759.052142,1.77252E+18,,-6.55,59.6,32.3,54.3890377,9.20803657,20.22077115,22.69653153,17.75862671,9.293285819,10.40531449,10.36647378,54.3890377,22.69653153,-17.75862671,10.40531449,-386.36,4267.36,-1660.36
153759.1715,26.74353583, 20260303-15:37:59-150000,35.9391702,126.5488734,6.7639,4,1.1,371391953.5,159294217,264.278,26.78103085,-394.11,4275.52,-1468.32,34.267,-137.796,6.32,95.703,5.5,-0.111,0.815,26.79471945,1614.5,14.05,0,100.8,5.4,95.4,150.6,43.8,92.4,4.2,3,187,0,32,1,0,0,12,2,26.78492141, pc_20260303_153759_157.laz,26.7799421, 20260303-153759.149933,1.77252E+18,,3.85,-36.36,33.11,53.89283225,9.547941233,18.97244521,21.97130176,24.60343353,9.722930101,10.16158204,10.54045068,53.89283225,21.97130176,-24.60343353,-10.54045068,-386.36,4267.36,-1660.36
153759.2715,26.84431869, 20260303-15:37:59-250000,35.93917024,126.5488734,6.7656,4,1.3,371391957.9,159294217.7,264.265,26.88099565,-389.78,4241.25,-1439.94,34.609,-138.249,6.24,95.692,5.5,-0.118,0.883,26.89595507,1600,14.1,0,124.8,4.8,77.4,198,33,97.2,3.6,3,184,2,16,1,8,1,2,2,26.88399375, pc_20260303_153759_256.laz,26.88132204, 20260303-153759.251334,1.77252E+18,,4.33,-34.27,28.38,47.4957027,8.234740143,14.49709106,23.15529948,13.28959426,9.667944925,10.7562616,9.602491482,47.4957027,23.15529948,-13.28959426,10.7562616,-386.36,4267.36,-1660.36
153759.3714,26.943917, 20260303-15:37:59-350000,35.93917021,126.5488734,6.7673,4,1.4,371391954.8,159294218.5,264.304,26.98100793,-393.94,4292.25,-1410.1,35.092,-137.865,6.405,95.679,5.5,-0.115,0.853,26.9951761,1600.5,14.05,0,136.8,6.6,82.2,184.8,34.8,96.6,3.6,3,180,0,11,0,59,1,4,3,26.98408761, pc_20260303_153759_356.laz,26.9825752, 20260303-153759.352617,1.77252E+18,,-4.16,51,29.84,50.50803348,9.332505837,17.05010115,21.01984459,13.93672973,8.901624016,11.01970283,10.27372157,50.50803348,21.01984459,-13.93672973,11.01970283,-386.36,4267.36,-1660.36
153759.4714,27.04380665, 20260303-15:37:59-450000,35.93917019,126.5488734,6.7655,4,1.5,371391951.9,159294219.2,264.282,27.08099347,-399.77,4345,-1362.08,35.84,-137.469,6.438,95.685,5.5,-0.115,0.86,27.09518951,1594.5,12.4,0,124.8,7.8,98.4,141.6,43.8,93,3.6,3,181,0,7,58,62,2,3,5,27.08415739, pc_20260303_153759_456.laz,27.08132502, 20260303-153759.451374,1.77252E+18,,-5.83,52.75,48.02,51.74789461,9.531536071,15.13812049,18.1028438,16.7944491,8.718444179,10.84837136,10.06000675,51.74789461,18.1028438,-16.7944491,10.84837136,-386.36,4267.36,-1660.36
153759.5715,27.14392012, 20260303-15:37:59-550000,35.93917021,126.5488735,6.7617,4,1.5,371391954.5,159294220.3,264.296,27.18109644,-399.99,4333.73,-1302.6,36.526,-137.752,6.318,95.7,5.5,-0.11,0.805,27.19440696,1581,10.9,0,108,7.8,94.8,149.4,42.6,93,3.6,3,171,1,8,90,63,0,4,1,27.18456183, pc_20260303_153759_557.laz,27.17950355, 20260303-153759.549483,1.77252E+18,,-0.22,-11.27,59.48,52.73188748,9.555709121,13.42103744,30.62742936,23.82575749,10.58202761,9.785815017,10.07638937,52.73188748,30.62742936,-23.82575749,-10.07638937,-386.36,4267.36,-1660.36
153759.6715,27.24394157, 20260303-15:37:59-650000,35.9391702,126.5488735,6.7588,4,1.6,371391953.1,159294222.3,264.327,27.28102469,-396.6,4311.09,-1254.45,37.079,-138.149,6.279,95.687,5.5,-0.122,0.786,27.29516522,1572.5,11.95,0,102.6,6.6,80.4,186,37.8,95.4,3,2.4,156,0,24,169,47,6,4,6,27.28433673, pc_20260303_153759_656.laz,27.27833805, 20260303-153759.648364,1.77252E+18,,3.39,-22.64,48.15,48.86976066,9.894488562,11.62175842,43.87727254,24.5385388,10.26113417,10.20228595,10.33281715,48.86976066,43.87727254,-24.5385388,-10.33281715,-386.36,4267.36,-1660.36
153759.7716,27.34363786, 20260303-15:37:59-750000,35.93917014,126.5488735,6.7585,4,1.8,371391946.9,159294222.2,264.341,27.38099276,-397.96,4340.07,-1223.97,37.524,-137.962,6.371,95.668,5.5,-0.129,0.779,27.39467839,1552,20.7,0,102.6,7.2,64.2,182.4,36,96,3.6,3,151,2,11,176,1,3,2,3,27.38434573, pc_20260303_153759_756.laz,27.37966151, 20260303-153759.749704,1.77252E+18,,-1.36,28.98,30.48,43.91595656,9.152303237,12.48189176,51.76238692,13.10507297,9.973682618,10.54243622,10.1552885,43.91595656,51.76238692,-13.10507297,10.54243622,-386.36,4267.36,-1660.36
153759.8715,27.44379196, 20260303-15:37:59-850000,35.93917012,126.5488735,6.7604,4,1.9,371391943.6,159294220.6,264.36,27.48098855,-406.76,4421.54,-1206.5,37.913,-137.123,6.408,95.672,5.5,-0.113,0.792,27.49563493,1559,20.65,0,104.4,7.2,39.6,162,33,97.2,3.6,3,144,3,9,190,5,4,6,3,27.48489243, pc_20260303_153759_857.laz,27.48211701, 20260303-153759.852104,1.77252E+18,,-8.8,81.47,17.47,40.94580114,8.902575825,14.14053754,50.25647172,12.20585172,9.889087218,10.75951542,10.57996843,40.94580114,50.25647172,-12.20585172,10.75951542,-386.36,4267.36,-1660.36
153759.9715,27.54332072, 20260303-15:37:59-950000,35.93917014,126.5488735,6.7615,4,2,371391946.3,159294221.2,264.362,27.58103153,-422.84,4576.16,-1201.48,38.183,-135.427,6.462,95.678,5.5,-0.101,0.774,27.59696243,1562.5,24.8,0,111.6,7.2,31.2,149.4,31.8,97.8,4.2,3.6,129,3,7,197,3,0,2,2,27.58580788, pc_20260303_153759_958.laz,27.58168532, 20260303-153759.951666,1.77252E+18,,-16.08,154.62,5.02,34.46103223,9.578571931,11.727315,63.71075196,16.20533635,8.923528107,10.15572523,10.56021813,34.46103223,63.71075196,-16.20533635,-10.56021813,-386.36,4267.36,-1660.36
153800.0715,27.64549498, 20260303-15:38:00-050000,35.93917014,126.5488735,6.7613,4,2,371391946.8,159294222.7,264.345,27.68107739,-442.59,4788.06,-1196.12,38.484,-133.068,6.505,95.664,5.5,-0.106,0.816,27.69569042,1561.5,26.8,0,116.4,9,33.6,145.2,32.4,97.2,4.2,3.6,109,0,6,204,2,5,6,6,27.68413793, pc_20260303_153800_057.laz,27.67904159, 20260303-153800.049073,1.77252E+18,,-19.75,211.9,5.36,27.44686513,8.797078153,9.660203606,62.41530691,13.05479812,8.704659368,9.982908328,10.06622319,27.44686513,62.41530691,-13.05479812,-10.06622319,-386.36,4267.36,-1660.36
153800.1715,27.74410015, 20260303-15:38:00-150000,35.93917014,126.5488735,6.7608,4,2.2,371391946.2,159294221.7,264.359,27.78104038,-465.67,5035.44,-1184.43,38.671,-130.288,6.526,95.647,5.5,-0.107,0.793,27.79468098,1570,25.4,0,117.6,12.6,39.6,134.4,34.8,96,4.2,3.6,81,2,5,207,6,0,5,1,27.78398485, pc_20260303_153800_156.laz,27.7791677, 20260303-153800.149159,1.77252E+18,,-23.08,247.38,11.69,25.03262169,8.522864226,10.16150426,67.68324575,12.67710083,8.033671854,9.999031683,9.88896498,25.03262169,67.68324575,-12.67710083,9.999031683,-386.36,4267.36,-1660.36
153800.2715,27.84481053, 20260303-15:38:00-250000,35.93917013,126.5488735,6.7597,4,1.3,371391944.7,159294221.8,264.406,27.8810516,-490,5284.06,-1168.13,38.777,-127.46,6.525,95.645,5.5,-0.114,0.79,27.89506157,1569.5,25.8,0,115.2,20.4,43.8,128.4,37.2,95.4,4.8,3.6,28,1,8,203,7,5,0,3,27.88431313, pc_20260303_153800_256.laz,27.88098651, 20260303-153800.250971,1.77252E+18,,-24.33,248.62,16.3,19.26419447,9.525104473,10.70426318,66.60563643,9.451533232,9.450864998,10.13752845,9.932327797,19.26419447,66.60563643,-9.451533232,10.13752845,-386.36,4267.36,-1660.36
153800.3715,27.94385139, 20260303-15:38:00-350000,35.93917012,126.5488734,6.7597,4,1.4,371391943.7,159294221.4,264.41,27.98099392,-513.12,5520.95,-1154.37,38.753,-124.717,6.509,95.641,5.5,-0.108,0.813,27.9961696,1566.5,25.5,0,116.4,18,45.6,139.2,37.8,95.4,4.8,4.2,8,6,4,203,2,1,2,6,27.98458247, pc_20260303_153800_357.laz,27.97923711, 20260303-153800.349256,1.77252E+18,,-23.12,236.89,13.76,16.0665645,11.10763499,11.01071499,64.54486948,9.173867754,10.87173512,10.48357342,9.816171418,16.0665645,64.54486948,10.87173512,10.48357342,-386.36,4267.36,-1660.36
153800.4715,28.04413141, 20260303-15:38:00-450000,35.93917014,126.5488734,6.7629,4,1.5,371391945.7,159294221.4,264.39,28.08100093,-534.95,5756.6,-1137.3,38.675,-121.957,6.489,95.627,5.5,-0.116,0.861,28.0953858,1570,26.6,0,123,9.6,48.6,150,36,96,5.4,4.2,6,2,1,200,4,2,6,1,28.08416865, pc_20260303_153800_457.laz,28.07991937, 20260303-153800.449960,1.77252E+18,,-21.83,235.65,17.07,10.2147576,11.90371272,10.78426573,59.41633164,8.35615883,12.34829759,10.46538183,10.22179336,-11.90371272,59.41633164,12.34829759,10.46538183,-386.36,4267.36,-1660.36
153800.5715,28.14401712, 20260303-15:38:00-550000,35.93917016,126.5488734,6.7659,4,1.5,371391948.2,159294220.3,264.415,28.18099594,-556.53,5987.83,-1108.51,38.583,-119.24,6.481,95.615,5.5,-0.115,0.877,28.19531828,1569,25.3,0,132.6,7.2,51.6,150.6,36,96,5.4,4.8,5,3,2,201,3,1,0,2,28.18418483, pc_20260303_153800_556.laz,28.18688583, 20260303-153800.556927,1.77252E+18,,-21.58,231.23,28.79,8.884730824,16.28780938,10.98323705,59.66153385,9.23621594,14.34911323,10.90455032,10.38098277,-16.28780938,59.66153385,14.34911323,10.90455032,-386.36,4267.36,-1660.36
153800.6715,28.24387983, 20260303-15:38:00-650000,35.93917018,126.5488734,6.7665,4,1.6,371391949.5,159294219.8,264.422,28.28099345,-578.14,6202.67,-1064.6,38.56,-116.711,6.478,95.618,5.5,-0.109,0.881,28.29482159,1570.5,24.9,0,138,6.6,50.4,151.8,36,96,5.4,4.8,4,57,3,199,2,1,0,3,28.28436409, pc_20260303_153800_656.laz,28.27837219, 20260303-153800.648404,1.77252E+18,,-21.61,214.84,43.91,9.814075774,26.0814475,10.89212403,60.30711235,9.15836046,20.22191573,10.95279732,10.19344482,-26.0814475,60.30711235,20.22191573,10.95279732,-386.36,4267.36,-1660.36
153800.7716,28.343375, 20260303-15:38:00-750000,35.93917017,126.5488734,6.765,4,1.8,371391949.3,159294219.9,264.414,28.38107638,-597.77,6404.46,-1005.16,38.6,-114.331,6.477,95.616,5.5,-0.114,0.86,28.39505674,1568.5,24.25,0,137.4,11.4,48.6,152.4,35.4,96,6,5.4,6,101,0,197,11,72,4,2,28.38465164, pc_20260303_153800_757.laz,28.37897688, 20260303-153800.749012,1.77252E+18,,-19.63,201.79,59.44,10.16624527,32.6863465,10.69706321,60.20253072,10.00906572,26.35635648,10.16754037,9.724674154,-32.6863465,60.20253072,26.35635648,10.16754037,-386.36,4267.36,-1660.36
153800.8715,28.44341947, 20260303-15:38:00-850000,35.93917016,126.5488734,6.763,4,1.9,371391947.7,159294219.9,264.443,28.48100629,-616.87,6595.44,-940.32,38.641,-112.047,6.469,95.617,5.5,-0.111,0.844,28.49511911,1564,23.8,0,132.6,19.8,47.4,150.6,36,96,6.6,5.4,7,108,0,195,1,73,3,1,28.48437461, pc_20260303_153800_856.laz,28.48260259, 20260303-153800.852612,1.77252E+18,,-19.1,190.98,64.84,10.67989852,36.96635067,10.58045686,61.27579779,10.24486909,29.65663005,9.967768304,9.230540092,-36.96635067,61.27579779,29.65663005,9.967768304,-386.36,4267.36,-1660.36
153800.9715,28.5432667, 20260303-15:38:00-950000,35.93917016,126.5488734,6.7627,4,2,371391948.3,159294218.9,264.445,28.58098704,-635.01,6773.43,-880.71,38.604,-109.872,6.455,95.621,5.5,-0.108,0.834,28.59527156,1571.5,22.85,0,126.6,19.2,45.6,145.8,36.6,96,6.6,5.4,4,109,5,199,3,86,0,5,28.58430079, pc_20260303_153800_956.laz,28.58367478, 20260303-153800.953687,1.77252E+18,,-18.14,177.99,59.61,10.76224828,40.23306599,10.34991246,61.55397949,10.29311622,30.50581727,9.904008929,9.260837405,-40.23306599,61.55397949,30.50581727,9.904008929,-386.36,4267.36,-1660.36
153801.0716,28.64503206, 20260303-15:38:01-050000,35.93917016,126.5488734,6.7632,4,2,371391948.3,159294219.6,264.407,28.681037,-651.24,6936.72,-828.53,38.528,-107.842,6.456,95.622,5.5,-0.111,0.864,28.69508614,1570.5,22.4,0,123.6,10.8,42,142.2,37.2,99,6.6,6,3,108,3,190,1,85,5,2,28.68474677, pc_20260303_153801_057.laz,28.68016049, 20260303-153801.050133,1.77252E+18,,-16.23,163.29,52.18,9.956005252,40.94656954,9.75722992,58.70564935,10.81784397,31.11883618,9.992000387,9.527454364,-40.94656954,58.70564935,31.11883618,9.992000387,-386.36,4267.36,-1660.36
153801.1715,28.744006, 20260303-15:38:01-150000,35.93917018,126.5488734,6.7655,4,1.1,371391950.5,159294218.8,264.382,28.78098886,-666.15,7088.79,-780.4,38.37,-105.93,6.488,95.62,5.5,-0.108,0.856,28.79507645,1569,21.3,0,126.6,7.2,39.6,141.6,39.6,105.6,6.6,6,2,118,0,193,2,92,0,0,28.78443425, pc_20260303_153801_156.laz,28.78342322, 20260303-153801.153363,1.77252E+18,,-14.91,152.07,48.13,10.18487445,43.2043783,9.603343526,58.82789814,10.3947727,31.79476005,9.978272352,9.521395917,-43.2043783,58.82789814,31.79476005,9.978272352,-386.36,4267.36,-1660.36
153801.2715,28.84390823, 20260303-15:38:01-250000,35.93917018,126.5488734,6.7655,4,1.3,371391950,159294218.5,264.416,28.88104766,-680.73,7231.62,-732.98,38.212,-104.111,6.53,95.624,5.5,-0.108,0.863,28.89661774,1568,21.85,0,129,6,37.8,142.2,43.2,113.4,7.2,6,4,127,3,190,1,88,2,2,28.88477897, pc_20260303_153801_257.laz,28.8799787, 20260303-153801.250026,1.77252E+18,,-14.58,142.83,47.42,10.0955669,44.14259863,9.578890548,58.00572033,10.13558613,33.04599019,9.964842183,9.437821398,-44.14259863,58.00572033,33.04599019,9.964842183,-386.36,4267.36,-1660.36
153801.3715,28.94380874, 20260303-15:38:01-350000,35.93917018,126.5488734,6.7665,4,1.4,371391950.5,159294218.3,264.413,28.98111244,-694.46,7369.9,-683.21,38.044,-102.336,6.598,95.624,5.5,-0.111,0.861,28.99494188,1564.5,21.5,0,129,4.8,36.6,142.8,47.4,121.8,6.6,6,3,134,0,189,0,95,1,2,28.98525426, pc_20260303_153801_357.laz,28.98029861, 20260303-153801.350328,1.77252E+18,,-13.73,138.28,49.77,9.941027921,44.87528138,9.429615712,57.15564305,10.31374401,34.76917615,9.710230485,9.288217668,-44.87528138,57.15564305,34.76917615,9.710230485,-386.36,4267.36,-1660.36
153801.4714,29.04372676, 20260303-15:38:01-450000,35.93917019,126.5488734,6.766,4,1.5,371391951.1,159294218.1,264.397,29.08099418,-707.44,7501.97,-636.79,37.835,-100.618,6.68,95.623,5.5,-0.106,0.854,29.09547419,1567,21.4,0,124.8,4.2,36.6,142.2,53.4,131.4,6.6,6,3,143,0,188,4,98,0,1,29.08430958, pc_20260303_153801_456.laz,29.0811058, 20260303-153801.451151,1.77252E+18,,-12.98,132.07,46.42,10.49682533,46.6764734,9.308151732,57.62873262,9.644744906,35.35960715,9.784076046,9.324228077,-46.6764734,57.62873262,35.35960715,9.784076046,-386.36,4267.36,-1660.36
153801.5715,29.14384273, 20260303-15:38:01-550000,35.93917019,126.5488734,6.7659,4,1.5,371391951.3,159294218.2,264.425,29.18097528,-720.3,7631.99,-596.97,37.538,-98.899,6.783,95.623,5.5,-0.112,0.837,29.19511376,1564.5,22,0,118.8,4.2,36.6,141.6,60,141.6,7.2,6,2,149,2,184,0,99,0,3,29.18383647, pc_20260303_153801_556.laz,29.17934482, 20260303-153801.549388,1.77252E+18,,-12.86,130.02,39.82,10.5360596,47.98915993,9.057515811,57.84547526,10.47355945,36.50450304,9.288778273,9.722376522,-47.98915993,57.84547526,36.50450304,-9.722376522,-386.36,4267.36,-1660.36
